,ID,timestamp,mood,arousal,valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_day-1,mood_day-2,next_mood
13,AS14.01,2014-03-22 02:00:00,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.0,6.4
14,AS14.01,2014-03-22 04:00:00,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.0,6.4
15,AS14.01,2014-03-22 06:00:00,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,7.0,6.4
16,AS14.01,2014-03-22 08:00:00,7.0,1.0,1.0,0.125,430.10699700000004,0.0,0.0,49.206,233.124,0.0,21.076,0.0,0.0,8.267,169.36599999999999,37.305,0.0,23.092,0.0,6.2,7.0,6.4
17,AS14.01,2014-03-22 10:00:00,7.0,1.0,1.0,0.508474576271186,859.254989,0.0,0.0,102.98700000000001,722.774,0.0,0.0,0.0,0.0,8.023,25.07,0.0,0.0,0.0,0.0,6.2,7.0,6.4
18,AS14.01,2014-03-22 12:00:00,7.0,1.0,1.0,0.135593220338983,1304.8059910000002,0.0,0.0,37.046,1259.975,0.0,0.0,0.0,0.0,10.116,0.0,0.0,0.0,30.096,0.0,6.2,7.0,6.4
19,AS14.01,2014-03-22 14:00:00,7.0,1.0,1.0,0.310924369747899,668.9529919999999,1.0,1.0,319.6020000000001,380.528,0.0,0.0,0.0,0.0,8.054,177.236,0.0,0.0,0.0,0.0,6.2,7.0,6.4
20,AS14.01,2014-03-22 16:00:00,6.0,-1.0,,0.508333333333333,538.047992,2.0,0.0,123.962,265.62,93.324,0.0,0.0,0.0,37.578,17.277,0.0,0.0,0.0,0.0,6.2,6.0,6.4
21,AS14.01,2014-03-22 18:00:00,6.0,-1.0,,0.294117647058824,953.6869879999999,0.0,0.0,95.565,728.632,0.0,0.0,0.0,0.0,14.051,50.683,0.0,0.0,64.433,0.0,6.2,6.0,6.4
22,AS14.01,2014-03-22 20:00:00,5.0,1.0,-1.0,0.0833333333333333,1310.01699,0.0,0.0,0.0,1298.051,0.0,0.0,0.0,0.0,12.054,0.0,0.0,0.0,0.0,0.0,6.2,5.0,6.4
23,AS14.01,2014-03-22 22:00:00,5.0,1.0,-1.0,0.0166666666666667,77.287999,0.0,0.0,3.061,74.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,5.0,6.4
24,AS14.01,2014-03-23 00:00:00,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.2,6.8
25,AS14.01,2014-03-23 02:00:00,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.2,6.8
26,AS14.01,2014-03-23 04:00:00,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.2,6.8
27,AS14.01,2014-03-23 06:00:00,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.2,6.8
28,AS14.01,2014-03-23 08:00:00,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,4.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.2,6.8
29,AS14.01,2014-03-23 10:00:00,7.0,-0.5,1.0,0.0175438596491228,30.588999,0.0,0.0,113.05000000000001,274.379,0.0,0.0,0.0,0.0,12.04,41.311,0.0,0.0,0.0,0.0,6.4,6.2,6.8
30,AS14.01,2014-03-23 12:00:00,7.0,0.0,1.0,0.0756302521008403,1887.1479930000003,0.0,0.0,236.37,1629.7960000000003,0.0,0.0,0.0,0.0,9.028,12.028,0.0,0.0,0.0,0.0,6.4,6.2,6.8
31,AS14.01,2014-03-23 14:00:00,8.0,1.0,1.0,0.293103448275862,631.632994,0.0,0.0,85.038,535.088,0.0,0.0,0.0,0.0,11.503,0.0,0.0,0.0,0.0,0.0,6.4,6.2,6.8
32,AS14.01,2014-03-23 16:00:00,8.0,1.0,1.0,0.139130434782609,499.43699899999996,0.0,0.0,121.67499999999998,179.661,4.028,0.0,0.0,0.0,0.0,163.37099999999998,0.0,0.0,0.0,30.386,6.4,6.2,6.8
33,AS14.01,2014-03-23 18:00:00,6.0,0.0,0.0,0.0504201680672269,892.3019890000002,0.0,0.0,574.2909999999999,575.9440000000001,90.318,0.0,0.0,0.0,8.033,150.886,0.0,0.0,0.0,0.0,6.4,6.2,6.8
34,AS14.01,2014-03-23 20:00:00,6.0,1.0,1.0,0.277310924369748,988.065992,0.0,0.0,19.123,672.7649999999999,0.0,0.0,0.0,0.0,32.219,263.75800000000004,0.0,0.0,0.0,0.0,6.4,6.2,6.8
35,AS14.01,2014-03-23 22:00:00,6.0,1.0,1.0,0.0084033613445378,1844.656993,0.0,0.0,132.05700000000002,1369.6860000000001,0.0,43.403000000000006,0.0,0.0,0.0,269.485,0.0,0.0,30.086,0.0,6.4,6.2,6.8
36,AS14.01,2014-03-24 00:00:00,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.4,6.0
37,AS14.01,2014-03-24 02:00:00,6.0,1.0,1.0,0.0,18.884,0.0,0.0,18.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.4,6.0
38,AS14.01,2014-03-24 04:00:00,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.4,6.0
39,AS14.01,2014-03-24 06:00:00,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.4,6.0
40,AS14.01,2014-03-24 08:00:00,6.0,1.0,0.0,0.075,4704.337991000001,0.0,0.0,222.85999999999999,1663.6639999999998,970.93,0.0,0.0,0.0,12.239,1833.899,0.0,0.0,0.0,0.0,6.8,6.4,6.0
41,AS14.01,2014-03-24 10:00:00,6.0,2.0,0.0,0.094017094017094,2116.905979,0.0,0.0,164.82600000000005,1528.8399999999995,0.0,15.045,0.0,3.01,13.093,223.07100000000003,0.0,0.0,168.668,0.0,6.8,6.4,6.0
42,AS14.01,2014-03-24 12:00:00,6.0,2.0,0.0,0.05,902.8219930000001,1.0,0.0,76.40500000000002,193.51500000000004,0.0,0.0,0.0,0.0,9.079,193.561,419.805,0.0,10.064,0.0,6.8,6.4,6.0
43,AS14.01,2014-03-24 14:00:00,6.0,2.0,0.0,0.100840336134454,204.067994,4.0,0.0,94.30000000000001,101.001,0.0,0.0,0.0,0.0,9.022,0.0,0.0,0.0,0.0,0.0,6.8,6.4,6.0
44,AS14.01,2014-03-24 16:00:00,5.0,-1.0,-1.0,0.260504201680672,1543.1819849999997,3.0,0.0,167.37599999999998,1219.2100000000003,6.041,19.061,0.0,0.0,0.0,131.25400000000002,0.0,0.0,0.0,0.0,6.8,6.4,6.0
45,AS14.01,2014-03-24 18:00:00,5.0,-1.0,-1.0,0.19327731092437,1656.2929929999998,2.0,0.0,58.163999999999994,808.7339999999999,0.0,0.0,0.0,0.0,12.086,776.567,0.0,0.0,0.0,0.0,6.8,6.4,6.0
46,AS14.01,2014-03-24 20:00:00,7.0,0.0,1.0,0.100840336134454,2395.301982,0.0,0.0,13.04,2366.5809999999997,0.0,0.0,0.0,0.0,11.039,0.0,0.0,0.0,0.0,0.0,6.8,6.4,6.0
47,AS14.01,2014-03-24 22:00:00,7.0,0.0,1.0,0.0260869565217391,1505.5559930000002,0.0,0.0,51.096,1389.084,0.0,0.0,0.0,0.0,0.0,65.274,0.0,0.0,0.0,0.0,6.8,6.4,6.0
48,AS14.01,2014-03-25 00:00:00,7.0,0.0,1.0,0.0,18.778,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.8,6.75
49,AS14.01,2014-03-25 02:00:00,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.8,6.75
50,AS14.01,2014-03-25 04:00:00,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.8,6.75
51,AS14.01,2014-03-25 06:00:00,7.0,0.0,1.0,0.0,2168.752999,0.0,0.0,66.76,96.48100000000001,0.0,0.0,0.0,0.0,0.0,174.176,0.0,0.0,0.0,0.0,6.0,6.8,6.75
52,AS14.01,2014-03-25 08:00:00,6.0,1.0,0.0,0.0353982300884956,1797.7289839999999,0.0,0.0,89.027,1033.98,0.0,0.0,0.0,0.0,8.195,782.973,0.0,0.0,0.0,0.0,6.0,6.8,6.75
53,AS14.01,2014-03-25 10:00:00,6.0,1.0,0.0,0.092436974789916,1672.180981,0.0,1.0,63.803,1736.8370000000004,0.0,0.0,0.0,0.0,5.016,0.0,0.0,0.0,0.0,0.0,6.0,6.8,6.75
54,AS14.01,2014-03-25 12:00:00,6.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.8,6.75
55,AS14.01,2014-03-25 14:00:00,7.0,1.0,1.0,0.319327731092437,1624.165996,0.0,0.0,330.5619999999999,1100.489,18.066,0.0,0.0,0.0,9.081,32.157000000000004,0.0,40.137,74.431,0.0,6.0,6.8,6.75
56,AS14.01,2014-03-25 16:00:00,7.0,1.0,1.0,0.346774193548387,1165.887995,0.0,0.0,72.245,319.249,0.0,0.0,0.0,0.0,0.0,368.461,0.0,0.0,0.0,0.0,6.0,6.8,6.75
57,AS14.01,2014-03-25 18:00:00,8.0,1.0,1.0,0.238095238095238,2772.420997,0.0,0.0,58.047,251.34,0.0,0.0,0.0,0.0,0.0,47.259,0.0,195.086,0.0,0.0,6.0,6.8,6.75
58,AS14.01,2014-03-25 20:00:00,7.0,0.0,0.5,0.025,2582.4189930000007,0.0,0.0,74.317,1883.214,50.14,43.053999999999995,0.0,0.0,156.527,226.28799999999998,0.0,0.0,148.462,0.0,6.0,6.8,6.75
59,AS14.01,2014-03-25 22:00:00,6.0,-1.0,0.0,0.0252100840336134,4397.740991,0.0,0.0,259.25700000000006,3850.031,0.0,0.0,0.0,0.0,0.0,288.157,0.0,0.0,0.0,0.0,6.0,6.8,6.75
60,AS14.01,2014-03-26 00:00:00,6.0,-1.0,0.0,0.025,147.75,0.0,0.0,95.65299999999999,1722.333,120.373,0.0,0.0,0.0,0.0,290.229,0.0,0.0,0.0,0.0,6.75,6.0,6.6
61,AS14.01,2014-03-26 02:00:00,6.0,-1.0,0.0,0.0,19.349999,0.0,0.0,19.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,6.0,6.6
62,AS14.01,2014-03-26 04:00:00,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,6.0,6.6
63,AS14.01,2014-03-26 06:00:00,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,6.0,6.6
64,AS14.01,2014-03-26 08:00:00,7.0,-2.0,1.0,0.0,1161.6509979999998,0.0,0.0,164.26399999999998,162.14499999999998,475.72,0.0,0.0,0.0,10.038,349.26800000000003,0.0,0.0,0.0,0.0,6.75,6.0,6.6
65,AS14.01,2014-03-26 10:00:00,6.0,0.0,0.0,0.145454545454545,4016.883985,0.0,0.0,266.288,828.927,126.533,0.0,0.0,0.0,40.973,1817.0880000000002,0.0,0.0,0.0,0.0,6.75,6.0,6.6
66,AS14.01,2014-03-26 12:00:00,6.0,0.0,0.0,0.0707964601769911,1470.5339839999995,0.0,0.0,184.25600000000006,1252.7710000000002,0.0,20.175,0.0,0.0,13.182,0.0,0.0,0.0,0.0,0.0,6.75,6.0,6.6
67,AS14.01,2014-03-26 14:00:00,7.0,1.0,1.0,0.0377358490566038,846.7989879999999,0.0,0.0,15.383,786.0120000000001,0.0,0.0,0.0,0.0,7.02,38.945,0.0,0.0,0.0,0.0,6.75,6.0,6.6
68,AS14.01,2014-03-26 16:00:00,6.0,1.0,0.0,0.101694915254237,1369.197982,0.0,0.0,42.70399999999999,1133.2119999999998,0.0,0.0,0.0,0.0,0.0,192.645,0.0,0.0,0.0,0.0,6.75,6.0,6.6
69,AS14.01,2014-03-26 18:00:00,6.0,1.0,0.0,0.822033898305085,216.302996,0.0,0.0,21.113999999999997,143.41600000000003,0.0,0.0,0.0,0.0,13.236,38.565,0.0,0.0,0.0,0.0,6.75,6.0,6.6
70,AS14.01,2014-03-26 20:00:00,7.0,-1.0,1.0,0.0593220338983051,2670.675996,0.0,0.0,168.993,350.74399999999997,0.0,32.156,0.0,0.0,13.049,640.1850000000001,0.0,0.0,0.0,0.0,6.75,6.0,6.6
71,AS14.01,2014-03-26 22:00:00,7.0,-1.0,1.0,0.0714285714285714,4271.410992,0.0,0.0,189.48300000000003,2609.1930000000007,187.853,0.0,0.0,0.0,0.0,1001.1690000000001,0.0,0.0,33.365,0.0,6.75,6.0,6.6
72,AS14.01,2014-03-27 00:00:00,7.0,-1.0,1.0,0.0084745762711864,3.638,0.0,0.0,12.963000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.75,7.0
73,AS14.01,2014-03-27 02:00:00,7.0,-1.0,1.0,0.0,19.088999,0.0,0.0,19.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.75,7.0
74,AS14.01,2014-03-27 04:00:00,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.75,7.0
75,AS14.01,2014-03-27 06:00:00,7.0,-1.0,1.0,0.0,44.717,0.0,1.0,79.108,24.122,73.518,0.0,0.0,0.0,0.0,296.438,0.0,0.0,0.0,0.0,6.6,6.75,7.0
76,AS14.01,2014-03-27 08:00:00,7.0,1.0,1.0,0.0416666666666667,3113.7669810000007,0.0,0.0,448.024,2487.8409999999994,0.0,0.0,0.0,0.0,7.208,421.02099999999996,0.0,0.0,0.0,0.0,6.6,6.75,7.0
77,AS14.01,2014-03-27 10:00:00,7.0,1.0,1.0,0.158333333333333,1512.770985,0.0,0.0,389.41600000000005,679.2969999999998,42.259,0.0,0.0,145.744,4.014,31.343,0.0,0.0,0.0,0.0,6.6,6.75,7.0
78,AS14.01,2014-03-27 12:00:00,7.0,1.0,1.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.75,7.0
79,AS14.01,2014-03-27 14:00:00,7.0,1.0,1.0,0.610619469026549,775.5909950000001,2.0,0.0,85.75299999999999,309.718,23.235,0.0,0.0,0.0,19.22,26.111,0.0,0.0,39.101,0.0,6.6,6.75,7.0
80,AS14.01,2014-03-27 16:00:00,7.0,-1.0,1.0,0.168067226890756,602.43099,0.0,0.0,25.015,556.482,0.0,0.0,0.0,0.0,21.071,0.0,0.0,0.0,0.0,0.0,6.6,6.75,7.0
81,AS14.01,2014-03-27 18:00:00,7.0,-1.0,1.0,0.25,1720.2629899999995,0.0,0.0,93.14900000000002,1368.9420000000002,55.361,42.218999999999994,0.0,36.707,0.0,76.464,47.314,0.0,0.0,0.0,6.6,6.75,7.0
82,AS14.01,2014-03-27 20:00:00,7.0,-1.0,1.0,0.225,2237.039995,0.0,0.0,22.228,1374.16,444.96599999999995,0.0,0.0,0.0,0.0,84.00399999999999,0.0,0.0,124.84,0.0,6.6,6.75,7.0
83,AS14.01,2014-03-27 22:00:00,7.0,-1.0,0.0,0.0,212.84299900000002,0.0,0.0,54.654999999999994,135.95,0.0,0.0,0.0,0.0,7.019,0.0,0.0,0.0,15.088,0.0,6.6,6.75,7.0
84,AS14.01,2014-03-28 00:00:00,7.0,-1.0,0.0,0.0,417.28799799999996,0.0,0.0,6226.165,162.34599999999998,130.555,35.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,6.4
85,AS14.01,2014-03-28 02:00:00,7.0,-1.0,0.0,0.0,19.355999,0.0,0.0,3025.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,6.4
86,AS14.01,2014-03-28 04:00:00,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,6.4
87,AS14.01,2014-03-28 06:00:00,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,6.4
88,AS14.01,2014-03-28 08:00:00,5.0,-1.0,-1.0,0.0,34.982,0.0,0.0,34.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,6.4
89,AS14.01,2014-03-28 10:00:00,5.5,-0.5,0.0,0.0672268907563025,724.5619959999999,0.0,0.0,88.562,104.529,4.023,0.0,0.0,0.0,39.172,80.691,219.085,0.0,188.15300000000002,0.0,7.0,6.6,6.4
90,AS14.01,2014-03-28 12:00:00,6.0,0.0,1.0,0.100840336134454,638.2179890000001,4.0,0.0,240.67700000000002,151.042,0.0,0.0,0.0,0.0,30.352,172.45699999999997,126.604,0.0,0.0,0.0,7.0,6.6,6.4
91,AS14.01,2014-03-28 14:00:00,8.0,-1.0,2.0,0.638655462184874,921.9289970000001,0.0,0.0,77.00699999999999,153.921,69.27799999999999,0.0,0.0,0.0,32.125,50.339,743.7950000000001,0.0,58.252,0.0,7.0,6.6,6.4
92,AS14.01,2014-03-28 16:00:00,6.0,0.0,0.0,0.0420168067226891,205.27299299999999,0.0,0.0,35.117999999999995,54.209,0.0,0.0,0.0,0.0,0.0,91.225,24.378,0.0,0.0,0.0,7.0,6.6,6.4
93,AS14.01,2014-03-28 18:00:00,6.0,0.0,0.0,0.223214285714286,926.1809930000001,1.0,0.0,125.63999999999999,132.701,264.116,53.344,233.036,0.0,13.125,100.662,19.147,0.0,0.0,0.0,7.0,6.6,6.4
94,AS14.01,2014-03-28 20:00:00,7.0,-1.0,1.0,0.0168067226890756,957.6479949999999,0.0,0.0,153.974,85.81900000000002,537.431,0.0,0.0,0.0,111.17699999999999,17.367,0.0,0.0,55.312,0.0,7.0,6.6,6.4
95,AS14.01,2014-03-28 22:00:00,7.0,-1.0,1.0,0.0434782608695652,78.051997,0.0,0.0,55.662,22.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,6.4
96,AS14.01,2014-03-29 00:00:00,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.0,8.0
97,AS14.01,2014-03-29 02:00:00,7.0,-1.0,1.0,0.0,19.154,0.0,0.0,19.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.0,8.0
98,AS14.01,2014-03-29 04:00:00,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.0,8.0
99,AS14.01,2014-03-29 06:00:00,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.0,8.0
100,AS14.01,2014-03-29 08:00:00,8.0,1.0,1.0,0.0333333333333333,174.151999,0.0,0.0,30.733,56.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.299,0.0,6.4,7.0,8.0
101,AS14.01,2014-03-29 10:00:00,8.0,0.0,1.0,0.0769230769230769,512.947997,0.0,0.0,19.793000000000003,383.98900000000003,0.0,0.0,0.0,0.0,104.57400000000001,0.0,0.0,0.0,0.0,0.0,6.4,7.0,8.0
102,AS14.01,2014-03-29 12:00:00,8.0,-1.0,1.0,0.109243697478992,2302.286997,0.0,0.0,98.396,508.921,801.694,0.0,0.0,0.0,0.0,442.771,52.435,0.0,211.212,0.0,6.4,7.0,8.0
103,AS14.01,2014-03-29 14:00:00,9.0,0.0,1.0,0.0854700854700855,587.994999,0.0,0.0,0.0,2.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.0,8.0
104,AS14.01,2014-03-29 16:00:00,8.5,0.0,1.0,0.109243697478992,794.240993,0.0,0.0,128.898,474.08899999999994,328.079,0.0,0.0,0.0,39.625,30.116999999999997,0.0,0.0,97.23400000000001,0.0,6.4,7.0,8.0
105,AS14.01,2014-03-29 18:00:00,8.0,0.0,1.0,0.436974789915966,970.7029969999999,0.0,0.0,25.554,778.0160000000001,30.133,0.0,0.0,0.0,12.361,0.0,0.0,0.0,124.27199999999999,0.0,6.4,7.0,8.0
106,AS14.01,2014-03-29 20:00:00,7.0,1.0,1.0,0.159663865546218,605.97199,4.0,1.0,121.39199999999998,311.13700000000006,29.238,0.0,0.0,0.0,13.034,0.0,0.0,0.0,130.62,0.0,6.4,7.0,8.0
107,AS14.01,2014-03-29 22:00:00,7.0,1.0,1.0,0.0683760683760684,2355.169996,0.0,0.0,1508.7259999999999,205.991,432.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.0,8.0
108,AS14.01,2014-03-30 00:00:00,7.0,1.0,1.0,0.277777777777778,1609.618,0.0,0.0,26.139,86.653,488.148,0.0,0.0,0.0,0.0,0.0,0.0,66.477,0.0,0.0,8.0,6.4,7.5
109,AS14.01,2014-03-30 02:00:00,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.4,7.5
110,AS14.01,2014-03-30 04:00:00,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.4,7.5
111,AS14.01,2014-03-30 06:00:00,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.4,7.5
112,AS14.01,2014-03-30 08:00:00,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.4,7.5
113,AS14.01,2014-03-30 10:00:00,7.5,0.0,0.5,0.0,908.1579960000001,0.0,0.0,145.976,290.846,315.72700000000003,0.0,0.0,0.0,13.23,157.465,0.0,0.0,0.0,0.0,8.0,6.4,7.5
114,AS14.01,2014-03-30 12:00:00,7.0,0.0,0.0,0.0916666666666667,12.12,0.0,0.0,2.934,0.0,0.0,0.0,0.0,0.0,9.155,0.0,0.0,0.0,0.0,0.0,8.0,6.4,7.5
115,AS14.01,2014-03-30 14:00:00,8.0,-1.0,1.0,0.0,339.246999,0.0,0.0,113.049,212.086,0.0,0.0,0.0,0.0,14.047,0.0,0.0,0.0,0.0,0.0,8.0,6.4,7.5
116,AS14.01,2014-03-30 16:00:00,8.0,-1.0,1.0,0.025,555.698998,0.0,0.0,29.266999999999996,56.332,401.289,0.0,0.0,0.0,30.369,0.0,0.0,0.0,38.296,0.0,8.0,6.4,7.5
